trial_id,K_true,noise_sd,method,K_selected,ARI,cent_rmse,cov_err,elapsed_sec
34,8,0,vb_icl,7,0.8521351218731,1.10193682175479,44.8474485224811,0
34,8,0,vb_pred,12,0.965512680754103,0.205839450815839,14.7660048073606,6.421441
35,8,0,kmeans_sil,10,0.996968049592116,NaN,NaN,21.752645
35,8,0,vb_elbo,8,0.973925862517713,0.372262590118726,11.5168090975151,3.031596
35,8,0,vb_icl,8,0.973925862517713,0.372262590118726,11.5168090975151,0
35,8,0,vb_pred,9,0.90332496453494,2.7571711718281,33.8469714644963,7.220993
36,9,0,kmeans_sil,10,0.99514276803268,NaN,NaN,28.592304
36,9,0,vb_elbo,10,1,1.21730285021396,1.86905517450999,5.919118
36,9,0,vb_icl,10,1,1.21730285021396,1.86905517450999,0
36,9,0,vb_pred,6,0.5974706402742,2.5200176141628,101.24499208371,7.255472
37,9,0,kmeans_sil,10,0.99434744141954,NaN,NaN,27.669528
37,9,0,vb_elbo,9,0.890628233931921,2.94038657360118,32.2559345716994,5.706997
37,9,0,vb_icl,9,0.890628233931921,2.94038657360118,32.2559345716994,0
37,9,0,vb_pred,12,1,1.19977143098934,13.2255367790315,7.890103
38,9,0,kmeans_sil,10,0.993039090016621,NaN,NaN,25.150766
38,9,0,vb_elbo,5,0.549692652437369,3.02715276666593,145.110943915777,3.595207
38,9,0,vb_icl,5,0.549692652437369,3.02715276666593,145.110943915777,0
38,9,0,vb_pred,12,1,1.29423041649595,1.94864896091198,7.404709
39,9,0,kmeans_sil,10,0.996609094482294,NaN,NaN,26.041671
39,9,0,vb_elbo,10,1,3.56838377877167,13.9166130723059,5.385319
39,9,0,vb_icl,10,1,3.56838377877167,13.9166130723059,0
39,9,0,vb_pred,12,0.967158031951624,0.272771073726832,8.05694333136942,8.353982
40,9,0,kmeans_sil,10,0.991171286715791,NaN,NaN,21.923066
40,9,0,vb_elbo,6,0.725789586112465,1.91795639146587,96.1425987844105,3.002607
40,9,0,vb_icl,6,0.725789586112465,1.91795639146587,96.1425987844105,0
40,9,0,vb_pred,10,1,1.21359482736332,13.1827505522604,6.826881
41,10,0,kmeans_sil,10,0.962602030342591,0.116240807340614,8.14441471866727,21.275008
41,10,0,vb_elbo,9,0.727328426157183,1.71232154857165,24.1464226366572,4.599018
41,10,0,vb_icl,9,0.727328426157183,1.71232154857165,24.1464226366572,0
41,10,0,vb_pred,6,0.598606617886383,1.99185614014128,96.6531972317378,7.776959
42,10,0,kmeans_sil,10,0.964157605583282,0.121518875142942,7.25833996539648,23.20555
42,10,0,vb_elbo,10,0.942103782589417,1.38602847003339,18.7480956321138,3.888524
42,10,0,vb_icl,10,0.942103782589417,1.38602847003339,18.7480956321138,0
42,10,0,vb_pred,4,0.427673073906321,2.51704743871923,143.642321874398,7.456603
43,10,0,kmeans_sil,10,0.96388158901038,0.125479176646317,7.38049706069871,19.35481
43,10,0,vb_elbo,9,0.890541691412142,0.806936217294177,23.3310857999405,4.816705
43,10,0,vb_icl,9,0.890541691412142,0.806936217294177,23.3310857999405,0
43,10,0,vb_pred,8,0.811637531456934,1.40074406023482,45.9325824061355,7.403891
44,10,0,kmeans_sil,10,0.960867174137201,0.118131493460607,5.89656981717771,33.973362
44,10,0,vb_elbo,10,0.913808043830268,1.52624082245967,22.1591711443378,6.461535
44,10,0,vb_icl,10,0.913808043830268,1.52624082245967,22.1591711443378,0
44,10,0,vb_pred,12,1,0.960799820742236,1.8940371487488,11.941957
45,10,0,kmeans_sil,10,0.969818696855277,0.243381453298831,9.69526973781327,33.048719
45,10,0,vb_elbo,11,1,2.10932922468411,11.9495260911815,5.474062
45,10,0,vb_icl,11,1,2.10932922468411,11.9495260911815,0
45,10,0,vb_pred,12,0.983558463287045,0.466498249646636,10.3743468652009,12.371749
46,2,0.02,kmeans_sil,3,0.991681041696559,NaN,NaN,2.341361
46,2,0.02,vb_elbo,4,0.979521987543561,2.07038248603683,112.451359372828,6.605563
46,2,0.02,vb_icl,4,0.979521987543561,2.07038248603683,112.451359372828,0
46,2,0.02,vb_pred,1,0,3.01188927733234,184.76649587201,10.072546
47,2,0.02,kmeans_sil,3,1,NaN,NaN,3.138583
47,2,0.02,vb_elbo,3,0.986166584902886,2.48800479381045,4.40595585040559,5.728919
47,2,0.02,vb_icl,3,0.986166584902886,2.48800479381045,4.40595585040559,0
47,2,0.02,vb_pred,1,0,3.15645222146183,199.623645862986,15.853712
48,2,0.02,kmeans_sil,4,0.99631109399771,NaN,NaN,4.679626
48,2,0.02,vb_elbo,3,0.97994559819705,2.27337105408309,65.6087962111083,4.395993
48,2,0.02,vb_icl,4,0.987748837563013,2.80128193075011,2.39674855929091,0
48,2,0.02,vb_pred,1,0,2.42172871824541,125.304404247289,12.72318
49,2,0.02,kmeans_sil,9,0.995336221618091,NaN,NaN,3.878221
49,2,0.02,vb_elbo,4,0.976364293981382,2.14592313578303,0.849014263831873,5.993529
49,2,0.02,vb_icl,4,0.976364293981382,2.14592313578303,0.849014263831873,0
49,2,0.02,vb_pred,1,0,2.14543141275205,98.6878800192144,11.613791
50,2,0.02,kmeans_sil,3,0.981418823244029,NaN,NaN,2.54008
50,2,0.02,vb_elbo,5,0.886358795266629,1.91930330968462,64.5308407119009,4.070994
50,2,0.02,vb_icl,5,0.981896592729146,2.56259483757029,74.4790256784677,0
50,2,0.02,vb_pred,1,0,2.95229745723853,226.378743619623,10.168197
51,3,0.02,kmeans_sil,9,0.99638242156439,NaN,NaN,4.9968
51,3,0.02,vb_elbo,5,0.990701205189118,2.91938526974217,63.5610315286411,5.72618
51,3,0.02,vb_icl,5,0.991242929663685,2.76690735087928,52.9998714190745,0
51,3,0.02,vb_pred,2,0.543279665431596,1.55980472683942,74.021779898169,14.84769
52,3,0.02,kmeans_sil,8,0.995991858880428,NaN,NaN,4.333521
52,3,0.02,vb_elbo,4,0.984482341070712,3.2861057081639,44.9629834003933,6.147396
52,3,0.02,vb_icl,4,0.984482341070712,3.2861057081639,44.9629834003933,0
52,3,0.02,vb_pred,1,0,2.56370116482566,155.59769020127,19.904842
53,3,0.02,kmeans_sil,5,0.999167826037272,NaN,NaN,5.528586
53,3,0.02,vb_elbo,5,0.986302255222904,3.24438230414117,52.7297400450434,3.901752
53,3,0.02,vb_icl,5,0.986302255222904,3.24438230414117,52.7297400450434,0
53,3,0.02,vb_pred,1,0,3.72929991984982,267.345295296587,18.492609
54,3,0.02,kmeans_sil,6,0.998712428606358,NaN,NaN,3.501629
54,3,0.02,vb_elbo,4,0.987105746716444,1.87852314127086,53.0819729268564,7.022896
54,3,0.02,vb_icl,4,0.987105746716444,1.87852314127086,53.0819729268564,0
54,3,0.02,vb_pred,1,0,2.86554686993712,245.367462098146,10.754471
55,3,0.02,kmeans_sil,5,0.997254160748521,NaN,NaN,4.670873
55,3,0.02,vb_elbo,4,0.991400413317583,2.27226373981965,43.8936991943483,5.701793
55,3,0.02,vb_icl,4,0.991400413317583,2.27226373981965,43.8936991943483,0
55,3,0.02,vb_pred,1,0,3.04027768002999,177.585497099831,9.109128
56,4,0.02,kmeans_sil,6,0.997618728036659,NaN,NaN,9.982114
56,4,0.02,vb_elbo,5,1,2.01372408337604,1.73179038540938,4.157805
56,4,0.02,vb_icl,5,1,2.01372408337604,1.73179038540938,0
56,4,0.02,vb_pred,11,1,2.32724616367618,29.607284589426,13.378219
57,4,0.02,kmeans_sil,9,0.995218234914666,NaN,NaN,7.901204
57,4,0.02,vb_elbo,5,1,1.77018765733336,1.53086808537612,3.641947
57,4,0.02,vb_icl,5,1,1.77018765733336,1.53086808537612,0
57,4,0.02,vb_pred,11,0.96798036586531,0.247422392047991,12.548602291778,15.824601
58,4,0.02,kmeans_sil,7,0.99836949420849,NaN,NaN,7.191547
58,4,0.02,vb_elbo,5,1,1.96976599632581,1.91317426414541,3.555024
58,4,0.02,vb_icl,5,1,1.96976599632581,1.91317426414541,0
58,4,0.02,vb_pred,2,0.481907948984662,2.60470149184949,178.483201188989,14.918483
59,4,0.02,kmeans_sil,6,0.995096899068721,NaN,NaN,8.558037
59,4,0.02,vb_elbo,5,1,3.38315003693511,29.2318961256119,4.593177
59,4,0.02,vb_icl,5,1,3.38315003693511,29.2318961256119,0
59,4,0.02,vb_pred,10,0.995049883862046,1.56004452851926,29.3855333316449,17.500902
60,4,0.02,kmeans_sil,5,0.995334296065755,NaN,NaN,6.721806
60,4,0.02,vb_elbo,5,0.982085652100721,3.76627312668439,41.5571011599423,3.392354
60,4,0.02,vb_icl,5,0.982085652100721,3.76627312668439,41.5571011599423,0
60,4,0.02,vb_pred,10,0.956684571136105,0.205733090424949,12.8406701627294,17.555518
61,5,0.02,kmeans_sil,7,0.99768252327207,NaN,NaN,10.287915
61,5,0.02,vb_elbo,6,1,1.90514096342987,2.07008400717398,2.28385
61,5,0.02,vb_icl,6,1,1.90514096342987,2.07008400717398,0
61,5,0.02,vb_pred,9,1,2.04581751154107,23.6703237099472,9.85424
62,5,0.02,kmeans_sil,8,0.996114571493393,NaN,NaN,9.053264
62,5,0.02,vb_elbo,6,1,3.32978049940933,23.9843932241598,2.067744
62,5,0.02,vb_icl,6,1,3.32978049940933,23.9843932241598,0
62,5,0.02,vb_pred,12,1,1.87867288043925,23.6869383108599,11.476978
63,5,0.02,kmeans_sil,6,0.996247603779446,NaN,NaN,8.596334
63,5,0.02,vb_elbo,6,1,1.86423982023231,1.83542650658306,2.217838
63,5,0.02,vb_icl,6,1,1.86423982023231,1.83542650658306,0
63,5,0.02,vb_pred,11,1,3.22913938729099,24.331869361133,11.53585
64,5,0.02,kmeans_sil,8,0.996502290030833,NaN,NaN,8.502112
64,5,0.02,vb_elbo,6,1,1.92231814726432,1.74107366127488,2.145663
64,5,0.02,vb_icl,6,1,1.92231814726432,1.74107366127488,0
64,5,0.02,vb_pred,10,0.964587894191482,0.241868893713619,13.9825678948702,13.494216
65,5,0.02,kmeans_sil,8,0.995692869142512,NaN,NaN,8.43333
65,5,0.02,vb_elbo,6,1,1.99572630031005,23.1740126138447,2.335684
65,5,0.02,vb_icl,6,1,1.99572630031005,23.1740126138447,0
65,5,0.02,vb_pred,10,1,4.19048063906229,23.4843784929554,12.291749
66,6,0.02,kmeans_sil,9,0.994691196347716,NaN,NaN,10.259889
66,6,0.02,vb_elbo,7,1,1.81614842492824,19.1663390693946,1.98386
66,6,0.02,vb_icl,7,1,1.81614842492824,19.1663390693946,0
66,6,0.02,vb_pred,12,0.969577750295988,0.358226142021784,13.7143955314639,10.439394
67,6,0.02,kmeans_sil,10,0.993636650818772,NaN,NaN,7.804453
67,6,0.02,vb_elbo,7,1,1.4047365848221,1.65923332945952,2.380219
67,6,0.02,vb_icl,7,1,1.4047365848221,1.65923332945952,0
67,6,0.02,vb_pred,11,1,1.4047365848221,1.65923332945952,11.429381
68,6,0.02,kmeans_sil,9,0.993691554472404,NaN,NaN,9.769184
68,6,0.02,vb_elbo,7,1,1.55144521822558,2.16528670465674,2.023286
68,6,0.02,vb_icl,7,1,2.40420778751512,19.9148567485098,0
68,6,0.02,vb_pred,10,1,1.55144521822558,2.16528670465674,10.053867
69,6,0.02,kmeans_sil,9,0.995576318837694,NaN,NaN,11.394139
69,6,0.02,vb_elbo,7,1,2.60932737726617,19.2877156559945,1.845874
69,6,0.02,vb_icl,7,1,2.60932737726617,19.2877156559945,0
69,6,0.02,vb_pred,11,0.965838915082296,0.177146495460579,13.2619073769343,11.40097
70,6,0.02,kmeans_sil,8,0.994490612409036,NaN,NaN,15.782119
70,6,0.02,vb_elbo,7,1,1.3944172832438,1.79382843774287,2.627446
70,6,0.02,vb_icl,7,1,3.01253203040443,19.2926911353514,0
70,6,0.02,vb_pred,10,1,1.3944172832438,1.79382843774287,11.114725
71,7,0.02,kmeans_sil,10,0.996317634745949,NaN,NaN,16.399538
71,7,0.02,vb_elbo,8,1,3.20602860358085,17.6305825528459,2.46396
71,7,0.02,vb_icl,8,1,3.20602860358085,17.6305825528459,0
71,7,0.02,vb_pred,10,0.97162128417969,0.282256747373235,11.0673100942516,10.159468
72,7,0.02,kmeans_sil,10,0.993390288718425,NaN,NaN,18.529795
72,7,0.02,vb_elbo,8,1,1.39389945186498,17.2850014543403,2.715663
72,7,0.02,vb_icl,8,1,1.39389945186498,17.2850014543403,0
72,7,0.02,vb_pred,12,1,2.60183373435263,17.4338288574897,6.569751
73,7,0.02,kmeans_sil,9,0.996337766265284,NaN,NaN,11.616864
73,7,0.02,vb_elbo,8,1,3.03883949140657,17.4650358869639,5.293516
73,7,0.02,vb_icl,8,1,3.03883949140657,17.4650358869639,0
73,7,0.02,vb_pred,10,0.964237499505755,0.225535257377981,12.9325630459351,11.246293
74,7,0.02,kmeans_sil,10,0.991618167609846,NaN,NaN,14.35223
74,7,0.02,vb_elbo,7,0.965758917630467,0.188243047635005,9.88521390829448,3.693704
74,7,0.02,vb_icl,7,0.965758917630467,0.188243047635005,9.88521390829448,0
74,7,0.02,vb_pred,11,0.965537871782157,0.181494493938159,9.80093422130065,11.31704
75,7,0.02,kmeans_sil,9,0.989521754406731,NaN,NaN,14.938814
75,7,0.02,vb_elbo,8,1,1.38495221560244,2.18047460005741,6.168997
75,7,0.02,vb_icl,8,1,1.38495221560244,2.18047460005741,0
75,7,0.02,vb_pred,11,1,1.38495221560244,16.9541315709892,11.872853
76,8,0.02,kmeans_sil,10,0.993268074583954,NaN,NaN,20.118146
76,8,0.02,vb_elbo,9,1,1.35331267745757,1.72884567343008,4.334796
76,8,0.02,vb_icl,9,1,2.43476719195964,14.8391843205217,0
76,8,0.02,vb_pred,12,1,1.46468731380675,14.7124231860043,6.455272
77,8,0.02,kmeans_sil,10,0.993252211736148,NaN,NaN,21.169683
77,8,0.02,vb_elbo,9,1,1.54671918357013,14.7416709887132,4.262113
77,8,0.02,vb_icl,9,1,1.54671918357013,14.7416709887132,0
77,8,0.02,vb_pred,12,1,1.42130547530998,14.5981374734313,9.13111
78,8,0.02,kmeans_sil,10,0.989097635649786,NaN,NaN,18.759436
78,8,0.02,vb_elbo,9,1,1.11649726698631,15.2385279189054,2.983938
78,8,0.02,vb_icl,9,1,1.11649726698631,15.2385279189054,0
78,8,0.02,vb_pred,9,0.965722605881646,0.161189691402421,9.31598739655746,6.766415
79,8,0.02,kmeans_sil,10,0.992163384603027,NaN,NaN,16.127951
79,8,0.02,vb_elbo,8,0.860098626941499,1.74356223624352,33.6277698639138,2.509777
79,8,0.02,vb_icl,8,0.860098626941499,1.74356223624352,33.6277698639138,0
79,8,0.02,vb_pred,12,0.96026464510834,0.165846242592578,9.11762912453938,12.457197
80,8,0.02,kmeans_sil,10,0.994622100120518,NaN,NaN,24.521224
80,8,0.02,vb_elbo,9,1,1.59717311817517,14.3219338060785,4.010601
80,8,0.02,vb_icl,9,1,1.59717311817517,14.3219338060785,0
80,8,0.02,vb_pred,12,0.969993634783185,0.315739183990095,9.82777261756362,7.217456
81,9,0.02,kmeans_sil,10,0.99520731670782,NaN,NaN,29.562755
81,9,0.02,vb_elbo,10,1,1.27707372610874,1.720130516179,4.15952
81,9,0.02,vb_icl,10,1,1.27707372610874,1.720130516179,0
81,9,0.02,vb_pred,12,0.972023513951915,0.338660325881517,9.41042470621817,7.045736
82,9,0.02,kmeans_sil,10,0.994838525161759,NaN,NaN,20.668923
82,9,0.02,vb_elbo,10,1,1.35893579439805,2.42033635865167,3.4753
82,9,0.02,vb_icl,10,1,1.35893579439805,2.42033635865167,0
82,9,0.02,vb_pred,10,0.89644846211199,1.69976209873116,30.340786337862,7.374817
83,9,0.02,kmeans_sil,10,0.99665229657258,NaN,NaN,26.909472
83,9,0.02,vb_elbo,10,1,1.33007989279033,13.3993078540304,3.98336
83,9,0.02,vb_icl,10,1,1.33007989279033,13.3993078540304,0
83,9,0.02,vb_pred,12,0.9764932728147,0.402995463424692,10.9662050221766,7.828695
84,9,0.02,kmeans_sil,10,0.99253446289975,NaN,NaN,26.210489
84,9,0.02,vb_elbo,9,0.969023481556089,0.280834833533213,8.38879670053081,3.504772
84,9,0.02,vb_icl,9,0.969023481556089,0.280834833533213,8.38879670053081,0
84,9,0.02,vb_pred,6,0.62742494102673,1.97547804986645,107.227415322571,6.342639
85,9,0.02,kmeans_sil,10,0.989594742196357,NaN,NaN,24.684256
85,9,0.02,vb_elbo,9,0.885206080013601,2.52839032975594,23.6683499134395,3.873438
85,9,0.02,vb_icl,9,0.885206080013601,2.52839032975594,23.6683499134395,0
85,9,0.02,vb_pred,5,0.545522035941889,2.0558916779342,98.73693774306,7.174616
86,10,0.02,kmeans_sil,10,0.963439315908536,0.115982087969655,7.04439853685538,33.126038
86,10,0.02,vb_elbo,7,0.620041356290117,2.22682682852971,74.1701185125639,4.787141
86,10,0.02,vb_icl,7,0.620041356290117,2.22682682852971,74.1701185125639,0
86,10,0.02,vb_pred,6,0.583865949676447,1.88258696962997,84.5836688959224,7.504203
87,10,0.02,kmeans_sil,10,0.964513090003231,0.128250646611414,8.75569878111464,33.670737
87,10,0.02,vb_elbo,11,1,1.2943960599397,1.90778353609305,4.714737
87,10,0.02,vb_icl,11,1,1.2943960599397,1.90778353609305,0
87,10,0.02,vb_pred,10,0.800325570716168,1.18540078515313,41.7344644612625,7.891213
88,10,0.02,kmeans_sil,10,0.963803042230799,0.143275088577544,7.79685607669913,34.775908
88,10,0.02,vb_elbo,9,0.841021696502637,1.8151378872384,43.62078245703,8.152807
